feature,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,model
ASV1468,epithelium_remaining,epithelium_remaining,0.1585606654501325,0.19957902306353548,0.43185259927833164,epithelium_remaining,0.9109908168450531,40,12,B_asv_epithelium_remaining
ASV2038,epithelium_remaining,epithelium_remaining,-0.2564073403180935,0.33165263132527467,0.4442340336425271,epithelium_remaining,0.9109908168450531,40,7,B_asv_epithelium_remaining
ASV2284,epithelium_remaining,epithelium_remaining,0.19859817031782687,0.23241956814898143,0.39819348197307525,epithelium_remaining,0.9109908168450531,40,6,B_asv_epithelium_remaining
ASV2289,epithelium_remaining,epithelium_remaining,0.3197650802913571,0.404909624189717,0.43459188065461163,epithelium_remaining,0.9109908168450531,40,11,B_asv_epithelium_remaining
ASV2403,epithelium_remaining,epithelium_remaining,0.2733185812152682,0.35491800304713617,0.44600815721517706,epithelium_remaining,0.9109908168450531,40,7,B_asv_epithelium_remaining
ASV2595,epithelium_remaining,epithelium_remaining,-0.2673910861255364,0.34426918711405585,0.44214866601094516,epithelium_remaining,0.9109908168450531,40,8,B_asv_epithelium_remaining
ASV2711,epithelium_remaining,epithelium_remaining,-0.3364806866848467,0.43319067793697524,0.4421150192766149,epithelium_remaining,0.9109908168450531,40,39,B_asv_epithelium_remaining
ASV2758,epithelium_remaining,epithelium_remaining,0.11146334399195397,0.12900925221963463,0.39301177526227304,epithelium_remaining,0.9109908168450531,40,35,B_asv_epithelium_remaining
ASV551,epithelium_remaining,epithelium_remaining,-0.27826657093819657,0.37767175759201765,0.4657720190837439,epithelium_remaining,0.9120248836899811,40,24,B_asv_epithelium_remaining
ASV619,epithelium_remaining,epithelium_remaining,-0.0771400303997108,0.1084677627954408,0.4813160383117928,epithelium_remaining,0.9120248836899811,40,37,B_asv_epithelium_remaining
ASV895,epithelium_remaining,epithelium_remaining,-0.3272338213041856,0.43962664821112307,0.46124637597793927,epithelium_remaining,0.9120248836899811,40,11,B_asv_epithelium_remaining
ASV1090,epithelium_remaining,epithelium_remaining,-0.18760856770773301,0.2632650292676684,0.48043258467929517,epithelium_remaining,0.9120248836899811,40,7,B_asv_epithelium_remaining
ASV2181,epithelium_remaining,epithelium_remaining,-0.12234886371341744,0.16924195554621513,0.4741536330802578,epithelium_remaining,0.9120248836899811,40,36,B_asv_epithelium_remaining
ASV2943,epithelium_remaining,epithelium_remaining,-0.2927754171493172,0.41323331614838255,0.4829592928777615,epithelium_remaining,0.9120248836899811,40,22,B_asv_epithelium_remaining
ASV3408,epithelium_remaining,epithelium_remaining,0.22993836859662392,0.3248206882313847,0.4833311595592066,epithelium_remaining,0.9120248836899811,40,6,B_asv_epithelium_remaining
ASV31,epithelium_remaining,epithelium_remaining,0.16813619186026546,0.2947576078470188,0.5717493247917698,epithelium_remaining,0.918846711254683,40,8,B_asv_epithelium_remaining
ASV154,epithelium_remaining,epithelium_remaining,-0.2106056344312778,0.41301059957170694,0.6130511048437417,epithelium_remaining,0.918846711254683,40,18,B_asv_epithelium_remaining
ASV214,epithelium_remaining,epithelium_remaining,0.19345589644776284,0.3652320917286476,0.5994155296125143,epithelium_remaining,0.918846711254683,40,11,B_asv_epithelium_remaining
ASV230,epithelium_remaining,epithelium_remaining,-0.18836213232195068,0.3232592152923607,0.5635393759640621,epithelium_remaining,0.918846711254683,40,10,B_asv_epithelium_remaining
ASV247,epithelium_remaining,epithelium_remaining,-0.2643398732886919,0.41668879893639166,0.5296324443730781,epithelium_remaining,0.918846711254683,40,17,B_asv_epithelium_remaining
ASV329,epithelium_remaining,epithelium_remaining,-0.2480099532000768,0.39132627193289343,0.5300290223976248,epithelium_remaining,0.918846711254683,40,11,B_asv_epithelium_remaining
ASV527,epithelium_remaining,epithelium_remaining,0.1645685057627496,0.3203423929724623,0.6104173900071175,epithelium_remaining,0.918846711254683,40,6,B_asv_epithelium_remaining
ASV538,epithelium_remaining,epithelium_remaining,-0.15348401641445988,0.2636004032133049,0.5638304370284417,epithelium_remaining,0.918846711254683,40,5,B_asv_epithelium_remaining
ASV636,epithelium_remaining,epithelium_remaining,0.24658095243168085,0.3594275128686634,0.49685381389520666,epithelium_remaining,0.918846711254683,40,22,B_asv_epithelium_remaining
ASV690,epithelium_remaining,epithelium_remaining,0.15862521328864582,0.30361121806640406,0.6043817809693615,epithelium_remaining,0.918846711254683,40,7,B_asv_epithelium_remaining
ASV724,epithelium_remaining,epithelium_remaining,0.23219511768887804,0.4415770486834839,0.6020607125617875,epithelium_remaining,0.918846711254683,40,10,B_asv_epithelium_remaining
ASV1021,epithelium_remaining,epithelium_remaining,0.22597923589377003,0.41801388692262753,0.5919366648175106,epithelium_remaining,0.918846711254683,40,10,B_asv_epithelium_remaining
ASV1099,epithelium_remaining,epithelium_remaining,-0.20194801626958295,0.32461887162053926,0.5375859315002312,epithelium_remaining,0.918846711254683,40,7,B_asv_epithelium_remaining
ASV1153,epithelium_remaining,epithelium_remaining,-0.2512989848050781,0.4799609224104051,0.6036095170461873,epithelium_remaining,0.918846711254683,40,30,B_asv_epithelium_remaining
ASV1331,epithelium_remaining,epithelium_remaining,0.06929185260801198,0.11704174992547489,0.5573389484683591,epithelium_remaining,0.918846711254683,40,35,B_asv_epithelium_remaining
ASV1390,epithelium_remaining,epithelium_remaining,0.1338513211445504,0.25913401229836225,0.6084752341422899,epithelium_remaining,0.918846711254683,40,10,B_asv_epithelium_remaining
ASV1402,epithelium_remaining,epithelium_remaining,-0.27335697495974703,0.4501540257332149,0.5472953524396796,epithelium_remaining,0.918846711254683,40,14,B_asv_epithelium_remaining
ASV1753,epithelium_remaining,epithelium_remaining,-0.20206517601273233,0.3896754200587526,0.6070830339565285,epithelium_remaining,0.918846711254683,40,13,B_asv_epithelium_remaining
ASV1825,epithelium_remaining,epithelium_remaining,0.18384393048944933,0.3354709692679134,0.586885022144125,epithelium_remaining,0.918846711254683,40,8,B_asv_epithelium_remaining
ASV1831,epithelium_remaining,epithelium_remaining,0.07501381065143965,0.14749202337359135,0.6139759130503641,epithelium_remaining,0.918846711254683,40,32,B_asv_epithelium_remaining
ASV2370,epithelium_remaining,epithelium_remaining,0.13415852497093408,0.23863374897160347,0.577285171002027,epithelium_remaining,0.918846711254683,40,16,B_asv_epithelium_remaining
ASV2714,epithelium_remaining,epithelium_remaining,-0.19660322513260467,0.30264293032798334,0.5198448046969624,epithelium_remaining,0.918846711254683,40,5,B_asv_epithelium_remaining
ASV2753,epithelium_remaining,epithelium_remaining,0.12721973139235235,0.23475425148075202,0.5910324425755781,epithelium_remaining,0.918846711254683,40,9,B_asv_epithelium_remaining
ASV2796,epithelium_remaining,epithelium_remaining,-0.18433390939858613,0.3150343657019668,0.5619235913552646,epithelium_remaining,0.918846711254683,40,6,B_asv_epithelium_remaining
ASV3060,epithelium_remaining,epithelium_remaining,-0.16976276263563053,0.2771821945596803,0.5438819465022693,epithelium_remaining,0.918846711254683,40,5,B_asv_epithelium_remaining
ASV3466,epithelium_remaining,epithelium_remaining,0.1561695212199567,0.295694792107344,0.6004701265264745,epithelium_remaining,0.918846711254683,40,5,B_asv_epithelium_remaining
ASV3515,epithelium_remaining,epithelium_remaining,-0.2125933350039045,0.37310012911580265,0.5721652505683965,epithelium_remaining,0.918846711254683,40,15,B_asv_epithelium_remaining
ASV3558,epithelium_remaining,epithelium_remaining,0.0793327916357263,0.14995353066331413,0.5998483632936316,epithelium_remaining,0.918846711254683,40,11,B_asv_epithelium_remaining
ASV3580,epithelium_remaining,epithelium_remaining,-0.1557011863515519,0.2734753269894991,0.5724739327751056,epithelium_remaining,0.918846711254683,40,7,B_asv_epithelium_remaining
ASV3641,epithelium_remaining,epithelium_remaining,0.22324681567814117,0.32520290920072703,0.4965753853092867,epithelium_remaining,0.918846711254683,40,5,B_asv_epithelium_remaining
ASV1244,epithelium_remaining,epithelium_remaining,0.18231907555283647,0.3648902731807718,0.6201993085090625,epithelium_remaining,0.9218030818251134,40,37,B_asv_epithelium_remaining
ASV491,epithelium_remaining,epithelium_remaining,-0.1831406113402807,0.37647955588040993,0.6294380212733132,epithelium_remaining,0.9291704123558433,40,10,B_asv_epithelium_remaining
ASV3500,epithelium_remaining,epithelium_remaining,-0.15884132380796845,0.33848975014102756,0.6415618150875848,epithelium_remaining,0.9343551266711806,40,9,B_asv_epithelium_remaining
ASV3706,epithelium_remaining,epithelium_remaining,0.0669662615537523,0.14124982736775,0.6381429648803829,epithelium_remaining,0.9343551266711806,40,40,B_asv_epithelium_remaining
ASV423,epithelium_remaining,epithelium_remaining,-0.11044475090224108,0.2417931370064852,0.6504341205488036,epithelium_remaining,0.9409613610606026,40,8,B_asv_epithelium_remaining
ASV2539,epithelium_remaining,epithelium_remaining,-0.05553755198504842,0.1257707599252686,0.661297547944486,epithelium_remaining,0.9503415092977051,40,35,B_asv_epithelium_remaining
ASV2424,epithelium_remaining,epithelium_remaining,-0.03735398622692815,0.08983791109374188,0.6799002031876359,epithelium_remaining,0.9706470006034011,40,40,B_asv_epithelium_remaining
ASV85,epithelium_remaining,epithelium_remaining,0.02579835075077609,0.1000900053981573,0.7979894619407519,epithelium_remaining,0.9786935273899372,40,18,B_asv_epithelium_remaining
ASV107,epithelium_remaining,epithelium_remaining,-0.09036402292188307,0.3686731478669056,0.8076931791369681,epithelium_remaining,0.9786935273899372,40,11,B_asv_epithelium_remaining
ASV173,epithelium_remaining,epithelium_remaining,-0.13820323671350893,0.3766501896019647,0.7157086982471084,epithelium_remaining,0.9786935273899372,40,9,B_asv_epithelium_remaining
ASV255,epithelium_remaining,epithelium_remaining,-0.08464621652962123,0.28987989702636613,0.7718715418225952,epithelium_remaining,0.9786935273899372,40,20,B_asv_epithelium_remaining
ASV260,epithelium_remaining,epithelium_remaining,0.13145094910642657,0.41623113490165836,0.7538730072092057,epithelium_remaining,0.9786935273899372,40,14,B_asv_epithelium_remaining
ASV286,epithelium_remaining,epithelium_remaining,-0.08164560412171867,0.3415795894510617,0.8123717031309572,epithelium_remaining,0.9786935273899372,40,6,B_asv_epithelium_remaining
ASV300,epithelium_remaining,epithelium_remaining,0.10707360031641418,0.31868507161688325,0.7387299085720358,epithelium_remaining,0.9786935273899372,40,7,B_asv_epithelium_remaining
ASV585,epithelium_remaining,epithelium_remaining,-0.11870015592087747,0.33252818342884305,0.723094474304653,epithelium_remaining,0.9786935273899372,40,7,B_asv_epithelium_remaining
ASV589,epithelium_remaining,epithelium_remaining,0.07810390628993436,0.28538699541036655,0.7858148300590793,epithelium_remaining,0.9786935273899372,40,5,B_asv_epithelium_remaining
ASV611,epithelium_remaining,epithelium_remaining,-0.08132886299482905,0.29892058859849224,0.7870371210256416,epithelium_remaining,0.9786935273899372,40,6,B_asv_epithelium_remaining
ASV997,epithelium_remaining,epithelium_remaining,0.10192473615414564,0.38139437897059675,0.7907276600941284,epithelium_remaining,0.9786935273899372,40,15,B_asv_epithelium_remaining
ASV1213,epithelium_remaining,epithelium_remaining,-0.1286829568721901,0.41472947849330155,0.7580422000221995,epithelium_remaining,0.9786935273899372,40,34,B_asv_epithelium_remaining
ASV1241,epithelium_remaining,epithelium_remaining,-0.15159608111156575,0.4035319461294374,0.7092490235579052,epithelium_remaining,0.9786935273899372,40,15,B_asv_epithelium_remaining
ASV1462,epithelium_remaining,epithelium_remaining,-0.06368705187835853,0.27230051290298696,0.816329624228473,epithelium_remaining,0.9786935273899372,40,8,B_asv_epithelium_remaining
ASV1592,epithelium_remaining,epithelium_remaining,0.07730009422062047,0.3112677670089534,0.8052089139152955,epithelium_remaining,0.9786935273899372,40,5,B_asv_epithelium_remaining
ASV1647,epithelium_remaining,epithelium_remaining,-0.1363548838288272,0.3966183788364352,0.7328965677309218,epithelium_remaining,0.9786935273899372,40,20,B_asv_epithelium_remaining
ASV1796,epithelium_remaining,epithelium_remaining,-0.097210725158388675,0.2925409277968796,0.7414904781316427,epithelium_remaining,0.9786935273899372,40,7,B_asv_epithelium_remaining
ASV1814,epithelium_remaining,epithelium_remaining,0.0844776483523629,0.2213712918495454,0.7048757840792554,epithelium_remaining,0.9786935273899372,40,38,B_asv_epithelium_remaining
ASV1887,epithelium_remaining,epithelium_remaining,0.08852043385505678,0.2993325123028985,0.7690492946841427,epithelium_remaining,0.9786935273899372,40,10,B_asv_epithelium_remaining
ASV2184,epithelium_remaining,epithelium_remaining,0.03327189170322846,0.09336900477846471,0.7235507065638205,epithelium_remaining,0.9786935273899372,40,40,B_asv_epithelium_remaining
ASV2406,epithelium_remaining,epithelium_remaining,0.11084051692938497,0.3459749116959492,0.7504417952300741,epithelium_remaining,0.9786935273899372,40,8,B_asv_epithelium_remaining
ASV2523,epithelium_remaining,epithelium_remaining,0.09078671477067901,0.31763443284055015,0.7765672733095441,epithelium_remaining,0.9786935273899372,40,8,B_asv_epithelium_remaining
ASV2546,epithelium_remaining,epithelium_remaining,-0.11651494031996994,0.40087146737309726,0.7728963159904707,epithelium_remaining,0.9786935273899372,40,17,B_asv_epithelium_remaining
ASV2709,epithelium_remaining,epithelium_remaining,0.10252865045107869,0.3473041651357277,0.7694383179081004,epithelium_remaining,0.9786935273899372,40,6,B_asv_epithelium_remaining
ASV2823,epithelium_remaining,epithelium_remaining,0.113817889828571,0.4632721771259691,0.8072501168503557,epithelium_remaining,0.9786935273899372,40,19,B_asv_epithelium_remaining
ASV2899,epithelium_remaining,epithelium_remaining,-0.11958891126535245,0.39062696125500707,0.7611645153241691,epithelium_remaining,0.9786935273899372,40,19,B_asv_epithelium_remaining
ASV3084,epithelium_remaining,epithelium_remaining,-0.08761061202456073,0.36894068571165034,0.8135715062133931,epithelium_remaining,0.9786935273899372,40,12,B_asv_epithelium_remaining
ASV3148,epithelium_remaining,epithelium_remaining,0.12052481622890629,0.33444440239430434,0.7205635032296491,epithelium_remaining,0.9786935273899372,40,6,B_asv_epithelium_remaining
ASV3559,epithelium_remaining,epithelium_remaining,0.13204806451075585,0.3389452000607128,0.6990181770034752,epithelium_remaining,0.9786935273899372,40,8,B_asv_epithelium_remaining
ASV193,epithelium_remaining,epithelium_remaining,-0.05473412355081321,0.4517499415935616,0.9042025491072271,epithelium_remaining,0.982095998344629,40,37,B_asv_epithelium_remaining
ASV412,epithelium_remaining,epithelium_remaining,0.06268241000532894,0.3536183242373087,0.8602455921676355,epithelium_remaining,0.982095998344629,40,7,B_asv_epithelium_remaining
ASV662,epithelium_remaining,epithelium_remaining,-0.05168795396331356,0.35245474842549845,0.8841825179100541,epithelium_remaining,0.982095998344629,40,6,B_asv_epithelium_remaining
ASV892,epithelium_remaining,epithelium_remaining,-0.043781339170385514,0.3270196521793626,0.8942041360876105,epithelium_remaining,0.982095998344629,40,6,B_asv_epithelium_remaining
ASV1491,epithelium_remaining,epithelium_remaining,0.04008845217361899,0.29357180020471974,0.8921041164979608,epithelium_remaining,0.982095998344629,40,6,B_asv_epithelium_remaining
ASV1675,epithelium_remaining,epithelium_remaining,0.0505678783026935,0.2539939992516119,0.8432531503124523,epithelium_remaining,0.982095998344629,40,6,B_asv_epithelium_remaining
ASV1736,epithelium_remaining,epithelium_remaining,-0.02079858201965918,0.10621811376873844,0.8458021352713376,epithelium_remaining,0.982095998344629,40,38,B_asv_epithelium_remaining
ASV1784,epithelium_remaining,epithelium_remaining,0.04333739197886148,0.2937839048495391,0.8835058503075129,epithelium_remaining,0.982095998344629,40,7,B_asv_epithelium_remaining
ASV1925,epithelium_remaining,epithelium_remaining,-0.05031436432460966,0.26653109538831476,0.8512739004796035,epithelium_remaining,0.982095998344629,40,5,B_asv_epithelium_remaining
ASV2013,epithelium_remaining,epithelium_remaining,0.060205663525424,0.3877939821001221,0.8774446679100666,epithelium_remaining,0.982095998344629,40,37,B_asv_epithelium_remaining
ASV2074,epithelium_remaining,epithelium_remaining,0.0273196307417584,0.2277654696419694,0.9051576021609484,epithelium_remaining,0.982095998344629,40,38,B_asv_epithelium_remaining
ASV2778,epithelium_remaining,epithelium_remaining,0.06215093280312659,0.37528253746448,0.86934101888025,epithelium_remaining,0.982095998344629,40,14,B_asv_epithelium_remaining
ASV2791,epithelium_remaining,epithelium_remaining,0.05902636501246845,0.2990112696232195,0.8445626506847682,epithelium_remaining,0.982095998344629,40,5,B_asv_epithelium_remaining
ASV3089,epithelium_remaining,epithelium_remaining,-0.04315318173315344,0.21434878187309206,0.8415203959126472,epithelium_remaining,0.982095998344629,40,24,B_asv_epithelium_remaining
ASV3336,epithelium_remaining,epithelium_remaining,0.04951970028270259,0.3823536468817326,0.8976349994982491,epithelium_remaining,0.982095998344629,40,33,B_asv_epithelium_remaining
ASV3337,epithelium_remaining,epithelium_remaining,-0.05917295039042332,0.4170743319034853,0.8879272759202329,epithelium_remaining,0.982095998344629,40,11,B_asv_epithelium_remaining
ASV3347,epithelium_remaining,epithelium_remaining,-0.06795326707940468,0.36872168537556643,0.854762667576285,epithelium_remaining,0.982095998344629,40,5,B_asv_epithelium_remaining
ASV3579,epithelium_remaining,epithelium_remaining,-0.026780700524662818,0.1653997226063327,0.8722306489463916,epithelium_remaining,0.982095998344629,40,35,B_asv_epithelium_remaining
ASV3676,epithelium_remaining,epithelium_remaining,0.0497974014368565,0.4116991051863762,0.9043633586647044,epithelium_remaining,0.982095998344629,40,15,B_asv_epithelium_remaining
ASV3182,epithelium_remaining,epithelium_remaining,-0.008971132603066381,0.08763100469529547,0.9189981875987766,epithelium_remaining,0.9921522721837539,40,40,B_asv_epithelium_remaining
ASV82,epithelium_remaining,epithelium_remaining,0.01346540321780053,0.44162383065745653,0.9758353230126169,epithelium_remaining,0.9930626806649596,40,33,B_asv_epithelium_remaining
ASV540,epithelium_remaining,epithelium_remaining,0.0041998091762171525,0.16204758588006418,0.9794590612737906,epithelium_remaining,0.9930626806649596,40,37,B_asv_epithelium_remaining
ASV1070,epithelium_remaining,epithelium_remaining,0.01658673397033312,0.34248209789219947,0.9616264497833721,epithelium_remaining,0.9930626806649596,40,12,B_asv_epithelium_remaining
ASV1652,epithelium_remaining,epithelium_remaining,-0.007670708492021061,0.24241704484826668,0.9749226788543808,epithelium_remaining,0.9930626806649596,40,5,B_asv_epithelium_remaining
ASV1879,epithelium_remaining,epithelium_remaining,-0.003192004477700631,0.3236710741512644,0.9921830817806135,epithelium_remaining,0.9930626806649596,40,5,B_asv_epithelium_remaining
ASV1898,epithelium_remaining,epithelium_remaining,0.008136923536245096,0.2123680423296692,0.9696369624775726,epithelium_remaining,0.9930626806649596,40,6,B_asv_epithelium_remaining
ASV2045,epithelium_remaining,epithelium_remaining,0.01722188292601631,0.2603033730447852,0.9475966607645369,epithelium_remaining,0.9930626806649596,40,7,B_asv_epithelium_remaining
ASV2285,epithelium_remaining,epithelium_remaining,0.013784845469254734,0.3103025943050274,0.9647991538150313,epithelium_remaining,0.9930626806649596,40,7,B_asv_epithelium_remaining
ASV2395,epithelium_remaining,epithelium_remaining,-0.002642941703183319,0.30197667416208307,0.9930626806649596,epithelium_remaining,0.9930626806649596,40,7,B_asv_epithelium_remaining
ASV2527,epithelium_remaining,epithelium_remaining,-0.00878782008315067,0.34698012624844543,0.9799270086037947,epithelium_remaining,0.9930626806649596,40,6,B_asv_epithelium_remaining
ASV2544,epithelium_remaining,epithelium_remaining,-0.005618060097679846,0.2940936906525484,0.9848589234462013,epithelium_remaining,0.9930626806649596,40,5,B_asv_epithelium_remaining
ASV2889,epithelium_remaining,epithelium_remaining,0.03403458297788554,0.3932089812416374,0.9314789580703228,epithelium_remaining,0.9930626806649596,40,11,B_asv_epithelium_remaining
ASV3022,epithelium_remaining,epithelium_remaining,-0.03458746950268518,0.3955587705349439,0.9307813193585464,epithelium_remaining,0.9930626806649596,40,26,B_asv_epithelium_remaining
ASV3346,epithelium_remaining,epithelium_remaining,0.009728045249032783,0.3046212213175927,0.9746911237389688,epithelium_remaining,0.9930626806649596,40,14,B_asv_epithelium_remaining
ASV3489,epithelium_remaining,epithelium_remaining,-0.0014629511135473504,0.11711532046692309,0.9900988029986254,epithelium_remaining,0.9930626806649596,40,33,B_asv_epithelium_remaining
ASV3620,epithelium_remaining,epithelium_remaining,-0.002581718108086978,0.2642776434370377,0.9922567283331727,epithelium_remaining,0.9930626806649596,40,5,B_asv_epithelium_remaining
ASV3587,hatchery,south_santiam,6.218126648786796,0.9520394288554359,1.3628393098556157e-7,hatcherysouth_santiam,8.872083907160059e-5,40,16,C_asv_hatchery
ASV2166,hatchery,south_santiam,4.007780391749076,0.6482161845435346,3.9629992551519933e-7,hatcherysouth_santiam,1.2899562575519738e-4,40,6,C_asv_hatchery
ASV1129,hatchery,south_santiam,3.868746431229701,0.6989357756757849,2.9063006581055226e-6,hatcherysouth_santiam,4.730004321066738e-4,40,7,C_asv_hatchery
ASV2314,hatchery,willamette,-4.710033531233165,0.8469385776565473,2.682350682336719e-6,hatcherywillamette,4.730004321066738e-4,40,26,C_asv_hatchery
ASV1833,hatchery,sandy,5.818811372622969,1.0904332414153937,5.359509408178249e-6,hatcherysandy,6.978081249448079e-4,40,38,C_asv_hatchery
ASV1835,hatchery,sandy,5.347993084892027,1.0654799579320402,1.4162085727577195e-5,hatcherysandy,0.0015365863014421258,40,39,C_asv_hatchery
ASV2536,hatchery,south_santiam,4.550736328420368,0.9564095120278615,3.138633523139405e-5,hatcherysouth_santiam,0.002918929176519647,40,9,C_asv_hatchery
ASV2613,hatchery,willamette,-3.503451804024933,0.7483423224187594,3.958134588371959e-5,hatcherywillamette,0.0032209320212876814,40,8,C_asv_hatchery
ASV412,hatchery,south_santiam,3.3667629620938504,0.7650130734506426,9.213342464896221e-5,hatcherysouth_santiam,0.006664317716274933,40,7,C_asv_hatchery
ASV2057,hatchery,south_santiam,3.9267535584368263,0.9177806352410038,1.3270497953944119e-4,hatcherysouth_santiam,0.00863909416801762,40,8,C_asv_hatchery
ASV1519,hatchery,south_santiam,4.211723026781494,1.0268249662028042,2.2381787517170566e-4,hatcherysouth_santiam,0.012468098525592457,40,24,C_asv_hatchery
ASV2403,hatchery,south_santiam,3.493060450783251,0.8534898536092135,2.2982670093257986e-4,hatcherysouth_santiam,0.012468098525592457,40,7,C_asv_hatchery
ASV1701,hatchery,south_santiam,4.173997827581947,1.0443189404617934,3.042592233488359e-4,hatcherysouth_santiam,0.014148053885720869,40,9,C_asv_hatchery
ASV2168,hatchery,south_santiam,4.230448560179884,1.0518513362356587,2.8279656133459993e-4,hatcherysouth_santiam,0.014148053885720869,40,34,C_asv_hatchery
ASV1213,hatchery,willamette,3.428894327812341,0.8784477303003333,3.993277774070336e-4,hatcherywillamette,0.01733082553946526,40,34,C_asv_hatchery
ASV1380,hatchery,sandy,4.6666155061516434,1.2158639367699235,4.8219478864613106e-4,hatcherysandy,0.019619300463039457,40,37,C_asv_hatchery
ASV3084,hatchery,willamette,3.0536106917356407,0.804935376165591,5.480462492772382e-4,hatcherywillamette,0.02098694754585189,40,12,C_asv_hatchery
ASV1753,hatchery,willamette,3.1952414045049573,0.852175065017757,6.218743474116269e-4,hatcherywillamette,0.022491122231387172,40,13,C_asv_hatchery
ASV3040,hatchery,sandy,4.687306690001456,1.2711258567933708,7.421521214942931e-4,hatcherysandy,0.025428475320672883,40,37,C_asv_hatchery
ASV2011,hatchery,willamette,3.533045709778802,0.9941978466322237,0.0010833707016920083,hatcherywillamette,0.033584491752452254,40,32,C_asv_hatchery
ASV3022,hatchery,willamette,3.0511445014067675,0.8544525369295872,0.001032227388587809,hatcherywillamette,0.033584491752452254,40,26,C_asv_hatchery
ASV2695,hatchery,willamette,-2.649958194642859,0.7519249596586507,0.0011765311254644916,hatcherywillamette,0.03481462557624473,40,6,C_asv_hatchery
ASV118,hatchery,willamette,3.326668371177673,0.9485849194817583,0.0012346733501592969,hatcherywillamette,0.034946623954508794,40,35,C_asv_hatchery
ASV146,hatchery,sandy,-2.719439736356246,0.7993193901473773,0.001651755434791033,hatcherysandy,0.04480386616870677,40,40,C_asv_hatchery
ASV146,hatchery,south_santiam,-2.6006817312528394,0.7722158948773351,0.0018158760811585282,hatcherysouth_santiam,0.046091324370740164,40,40,C_asv_hatchery
ASV504,hatchery,south_santiam,-3.803048839299908,1.1308991117276974,0.0018408209426102062,hatcherysouth_santiam,0.046091324370740164,40,11,C_asv_hatchery
ASV529,hatchery,south_santiam,4.079370632569771,1.2288310251375707,0.002071903199875198,hatcherysouth_santiam,0.04995588826365755,40,24,C_asv_hatchery
ASV2628,hatchery,willamette,2.8659027213445194,0.8842897587026551,0.002567399772700567,hatcherywillamette,0.05969204471528818,40,40,C_asv_hatchery
ASV2314,hatchery,sandy,-3.2686379734799074,1.0223579561899006,0.0028892933201677845,hatcherysandy,0.06485965349755957,40,26,C_asv_hatchery
ASV504,hatchery,willamette,-3.051413665532069,0.9697379880011009,0.003308664368686172,hatcherywillamette,0.07179801680048993,40,11,C_asv_hatchery
ASV2613,hatchery,south_santiam,-2.729693856398904,0.8727096165801196,0.003478993854982232,hatcherysouth_santiam,0.07305887095462686,40,8,C_asv_hatchery
ASV504,hatchery,sandy,-3.5492216416794995,1.1705917921412177,0.004484430047224117,hatcherysandy,0.09123012377321563,40,11,C_asv_hatchery
ASV193,hatchery,willamette,3.203970015607069,1.0707405818259998,0.0049764369894310986,hatcherywillamette,0.09666436441607229,40,37,C_asv_hatchery
ASV1897,hatchery,sandy,2.682266869597031,0.9013945361576999,0.005197008839573779,hatcherysandy,0.09666436441607229,40,5,C_asv_hatchery
ASV2613,hatchery,sandy,-2.691423518456546,0.9033402745632175,0.005146723007829804,hatcherysandy,0.09666436441607229,40,8,C_asv_hatchery
ASV2031,hatchery,willamette,-1.9426354266853696,0.6617923565345011,0.005770649148818468,hatcherywillamette,0.10435257210780062,40,5,C_asv_hatchery
ASV2314,hatchery,south_santiam,-2.8816644615487057,0.9876916208408056,0.006043344748660472,hatcherysouth_santiam,0.10633020084805316,40,26,C_asv_hatchery
ASV3676,hatchery,willamette,2.8170322092086706,0.9694055881239372,0.00622769540639833,hatcherywillamette,0.10669025551487665,40,15,C_asv_hatchery
ASV2899,hatchery,willamette,2.723565339671038,0.9520933048662144,0.006997232497489817,hatcherywillamette,0.11679995784271464,40,19,C_asv_hatchery
ASV2440,hatchery,willamette,2.303534093109572,0.8167334682060937,0.007752933234168767,hatcherywillamette,0.12617898838609667,40,34,C_asv_hatchery
ASV619,hatchery,willamette,-0.7286489799984792,0.2630540596931807,0.008809905116999821,hatcherywillamette,0.13955843315490846,40,37,C_asv_hatchery
ASV766,hatchery,willamette,-2.061100209767967,0.7464183750706711,0.009003769880961836,hatcherywillamette,0.13955843315490846,40,10,C_asv_hatchery
ASV2197,hatchery,willamette,-1.7442871917855043,0.6378971785710784,0.009632835736070043,hatcherywillamette,0.145836652655386,40,11,C_asv_hatchery
ASV1519,hatchery,willamette,-2.380418823173465,0.8804951444639271,0.010406944207055265,hatcherywillamette,0.15397546997256767,40,24,C_asv_hatchery
ASV946,hatchery,willamette,2.532407989642714,0.9556215016217002,0.011882937353554557,hatcherywillamette,0.16726216657061244,40,16,C_asv_hatchery
ASV1390,hatchery,willamette,-1.5902679415301344,0.6035326321634257,0.012332694309353912,hatcherywillamette,0.16726216657061244,40,10,C_asv_hatchery
ASV1906,hatchery,willamette,2.531169749149763,0.9555848598371405,0.011917996428521099,hatcherywillamette,0.16726216657061244,40,40,C_asv_hatchery
ASV2924,hatchery,sandy,-3.4538695114736795,1.307076081236241,0.012106861081415001,hatcherysandy,0.16726216657061244,40,38,C_asv_hatchery
ASV529,hatchery,willamette,-2.737810665616755,1.0537139109515605,0.013493254381868892,hatcherywillamette,0.16892516543455094,40,24,C_asv_hatchery
ASV964,hatchery,south_santiam,2.6372931923564655,1.0132881598350827,0.013346990875012866,hatcherysouth_santiam,0.16892516543455094,40,8,C_asv_hatchery
